Order Line Item ID,Requested Delivery Date,Shipping,Buyer's company,Supplier,Commission Invoice Status,Purchase Order files,Departure Date estimation (Port),Est. freight Length (Days),Est. Shipping days to destination,Reminder Before Shipping date,2nd Reminder before Shipping date,Subtotal,Ordered units Per Line,Product,Proposal,Ports delays (Days),Order Line Confirmation date,Unit Wholesale Price (latest),Units Per Carton,Units per Carton (Num.),Warehouse Delivery lead time (Work Days),Product barcode,Ordered crt. per line,Status & Date,Last Updated,Estimated Days of Arrival,Detect the Delay,Delay?,Created By,Open Comments,# of Cartons Ordered,Days remaining till Requested Date,Est. Shipping days to destination (No.),Estimated Arrival Date,First Created,Invoice ID,Invoice Status,Invoice/ Receivable files,Loading Start/Commercial invoice DATE,Notes,Order,Order line ID,Port of Loading,Price per carton,Purchase order Line #,Status,Updated Delivery Date
"20  _   000100 - double cookey gluten free / Green Sandwich Cookie [Coppenrath Feingebäck GmbH, Germany][Shufersal]  _  Order: 000538-SHF [115820]",21/12/2025,,Shufersal,"Coppenrath Feingebäck GmbH, Germany",,order_115820.PDF,3/12/2025,8,18,12/11/2025,25/11/2025,24139.5,14630,"000100 - double cookey gluten free / Green Sandwich Cookie [Coppenrath Feingebäck GmbH, Germany][Shufersal]","double cookey gluten free, Shufersal- Coppenrath Feingebäck GmbH, Germany",10,4/10/2025,1.650,12,7,50,7296073243342,2090,21/12/2025 (Shipping Not Started),"By Success Management on 8 May, 2025",Requested Date in 181 days,Shipping Record is Missing❗,No Delay,Success Management,0,2090,181,,,"By Success Management on 8 May, 2025 at 12:25 PM",,,,,,Order: 000538-SHF [115820],#1888,N/A (No information about the closest seaport).,11.55,20,Shipping Not Started,
"60  _   000106 - TOMATO PASTA SAUCE WITH BASILICO 350 G [La Doria, Italy][Shufersal]  _  Order: 000498-SHF [115514]",14/4/2025,,Shufersal,,,order_115514.PDF | order num. 115514.pdf,27/3/2025,8,18,6/3/2025,19/3/2025,0.000,13224,"000106 - TOMATO PASTA SAUCE WITH BASILICO 350 G [La Doria, Italy][Shufersal]",,10,26/1/2025,0.820,12,,50,7296073180432,1102,14/4/2025 (Supplied to Buyer),"By Success Management on 19 Jun, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-70,,,"By Success Management on 3 Feb, 2025 at 9:11 AM",,,,,,Order: 000498-SHF [115514],#1809,,0.000,60,Supplied to Buyer,14/4/2025
"70  _   000097 - TOMATO PASTA SAUCE BASE FOR BOLOGNSE [La Doria, Italy][Shufersal]  _  Order: 000498-SHF [115514]",14/4/2025,,Shufersal,,,order_115514.PDF | order num. 115514.pdf,27/3/2025,8,18,6/3/2025,19/3/2025,0.000,10212,"000097 - TOMATO PASTA SAUCE BASE FOR BOLOGNSE [La Doria, Italy][Shufersal]",,10,26/1/2025,0.820,12,,50,7296073180449 ,851,14/4/2025 (Supplied to Buyer),"By Success Management on 19 Jun, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-70,,,"By Success Management on 3 Feb, 2025 at 9:13 AM",,,,,,Order: 000498-SHF [115514],#1810,,0.000,70,Supplied to Buyer,14/4/2025
"80  _   000098 - Neapolitan sauce 350 gr [La Doria, Italy][Shufersal]  _  Order: 000498-SHF [115514]",14/4/2025,,Shufersal,,,order_115514.PDF | order num. 115514.pdf,27/3/2025,8,18,6/3/2025,19/3/2025,0.000,5292,"000098 - Neapolitan sauce 350 gr [La Doria, Italy][Shufersal]",,10,26/1/2025,0.820,12,,50,7296073529934,441,14/4/2025 (Supplied to Buyer),"By Success Management on 19 Jun, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-70,,,"By Success Management on 3 Feb, 2025 at 9:14 AM",,,,,,Order: 000498-SHF [115514],#1811,,0.000,80,Supplied to Buyer,14/4/2025
"90  _   000107 - TOMATO PASTA SAUCE GARLIC 350 GR. [La Doria, Italy][Shufersal]  _  Order: 000498-SHF [115514]",18/5/2025,,Shufersal,,,order_115514.PDF | order num. 115514.pdf,30/4/2025,8,18,9/4/2025,22/4/2025,0.000,9072,"000107 - TOMATO PASTA SAUCE GARLIC 350 GR. [La Doria, Italy][Shufersal]",,10,1/3/2025,0.820,12,,50,7296073180425,756,18/5/2025 (Supplied to Buyer),"By Success Management on 19 Jun, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-36,,,"By Success Management on 3 Feb, 2025 at 9:16 AM",,,,,,Order: 000498-SHF [115514],#1812,,0.000,90,Supplied to Buyer,18/5/2025
"100  _   000106 - TOMATO PASTA SAUCE WITH BASILICO 350 G [La Doria, Italy][Shufersal]  _  Order: 000498-SHF [115514]",18/5/2025,,Shufersal,,,order_115514.PDF | order num. 115514.pdf,30/4/2025,8,18,9/4/2025,22/4/2025,0.000,12000,"000106 - TOMATO PASTA SAUCE WITH BASILICO 350 G [La Doria, Italy][Shufersal]",,10,1/3/2025,0.820,12,,50,7296073180432,1000,18/5/2025 (Supplied to Buyer),"By Success Management on 19 Jun, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-36,,,"By Success Management on 3 Feb, 2025 at 9:18 AM",,,,,,Order: 000498-SHF [115514],#1813,,0.000,100,Supplied to Buyer,18/5/2025
"110  _   000097 - TOMATO PASTA SAUCE BASE FOR BOLOGNSE [La Doria, Italy][Shufersal]  _  Order: 000498-SHF [115514]",18/5/2025,,Shufersal,,,order_115514.PDF | order num. 115514.pdf,30/4/2025,8,18,9/4/2025,22/4/2025,0.000,10212,"000097 - TOMATO PASTA SAUCE BASE FOR BOLOGNSE [La Doria, Italy][Shufersal]",,10,1/3/2025,0.820,12,,50,7296073180449 ,851,18/5/2025 (Supplied to Buyer),"By Success Management on 19 Jun, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-36,,,"By Success Management on 3 Feb, 2025 at 9:21 AM",,,,,,Order: 000498-SHF [115514],#1814,,0.000,110,Supplied to Buyer,18/5/2025
"120  _   000098 - Neapolitan sauce 350 gr [La Doria, Italy][Shufersal]  _  Order: 000498-SHF [115514]",18/5/2025,,Shufersal,,,order_115514.PDF | order num. 115514.pdf,30/4/2025,8,18,9/4/2025,22/4/2025,0.000,6516,"000098 - Neapolitan sauce 350 gr [La Doria, Italy][Shufersal]",,10,1/3/2025,0.820,12,,50,7296073529934,543,18/5/2025 (Supplied to Buyer),"By Success Management on 19 Jun, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-36,,,"By Success Management on 3 Feb, 2025 at 9:29 AM",,,,,,Order: 000498-SHF [115514],#1815,,0.000,120,Supplied to Buyer,18/5/2025
"10  _   000399 - Preserved Lemon Juice 200ml [Polenghi, Italy][Shufersal]  _  Order: 000499-SHF [115690]",1/6/2025,,Shufersal,"Polenghi, Italy | Polenghi, Italy",,SHUFERSAL 30 PF.pdf | order_115690 (2).PDF | order num. 115690.pdf,14/5/2025,8,18,23/4/2025,6/5/2025,0.000,19124.325,"000399 - Preserved Lemon Juice 200ml [Polenghi, Italy][Shufersal]","Lemon Juice for salads, Shufersal- Polenghi, Italy",10,15/3/2025,0.315,15,,50,,1274.955,1/6/2025 (Supplied to Buyer),"By Success Management on 18 May, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-22,,,"By Success Management on 4 Feb, 2025 at 10:06 AM",,,,,,Order: 000499-SHF [115690],#1816,,0.000,10,Supplied to Buyer,1/6/2025
"20  _   000400 - Preserved Lemon Juice 500ml [Polenghi, Italy][Shufersal]  _  Order: 000499-SHF [115690]",1/6/2025,,Shufersal,"Polenghi, Italy | Polenghi, Italy",,SHUFERSAL 30 PF.pdf | order_115690 (2).PDF | order num. 115690.pdf,14/5/2025,8,18,23/4/2025,6/5/2025,6255,9000,"000400 - Preserved Lemon Juice 500ml [Polenghi, Italy][Shufersal]","Lemon Juice for salads, Shufersal- Polenghi, Italy",10,15/3/2025,0.695,6,6,50,,1500,1/6/2025 (Shipping Not Started),"By Success Management on 18 May, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,1500,-22,,,"By Success Management on 4 Feb, 2025 at 10:09 AM",,,,,,Order: 000499-SHF [115690],#1817,,4.17,20,Shipping Not Started,1/6/2025
"30  _   000401 - Natural Lemon Juice 250ml - Preservative Free [Polenghi, Italy][Shufersal]  _  Order: 000499-SHF [115690]",1/6/2025,,Shufersal,"Polenghi, Italy | Polenghi, Italy",,SHUFERSAL 30 PF.pdf | order_115690 (2).PDF | order num. 115690.pdf,14/5/2025,8,18,23/4/2025,6/5/2025,7809.12,15312,"000401 - Natural Lemon Juice 250ml - Preservative Free [Polenghi, Italy][Shufersal]","Lemon Juice for salads, Shufersal- Polenghi, Italy",10,15/3/2025,0.510,12,12,50,,1276,1/6/2025 (Shipping Not Started),"By Success Management on 18 May, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,1276,-22,,,"By Success Management on 4 Feb, 2025 at 10:09 AM",,,,,,Order: 000499-SHF [115690],#1818,,6.12,30,Shipping Not Started,1/6/2025
"10  _   000076 - Gluten-free gnocchi, 500 gr (KOSHER FOR PASSOVER) [Ciemme, Italy][Shufersal]  _  Order: 000506-SHF [115688]",15/6/2025,,Shufersal,"Ciemme, Italy",,order_115688.PDF,28/5/2025,,,7/5/2025,20/5/2025,,,"000076 - Gluten-free gnocchi, 500 gr (KOSHER FOR PASSOVER) [Ciemme, Italy][Shufersal]","Potato Gnocchi - with/ without gluten, Shufersal- Ciemme, Italy",,29/3/2025,,,,,7296073205111,,15/6/2025 (Supplied to Buyer),"By SmartSuite Automation on 23 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,,,,"By Success Management on 9 Feb, 2025 at 1:01 PM",,,,,,Order: 000506-SHF [115688],#1831,,,,Supplied to Buyer,15/6/2025
"10  _   000365 - Puff pastry - rolled 1 kg [Michail Arabatzis S.A. Industrial And Commercial Food Company​, Greece][]  _  Order: 000510-SHF [115170]",5/5/2024,,Shufersal,,,order_115170.PDF,17/4/2024,8,18,27/3/2024,9/4/2024,,19440,"000365 - Puff pastry - rolled 1 kg [Michail Arabatzis S.A. Industrial And Commercial Food Company​, Greece][]",,10,17/2/2024,,,,50,7296073528562,2160,5/5/2024 (Supplied to Buyer),"By SmartSuite Automation on 23 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-414,,,"By Success Management on 12 Feb, 2025 at 9:31 AM",,,,,,Order: 000510-SHF [115170],#1837,,,10,Supplied to Buyer,5/5/2024
"20  _   000366 - Filo Sheets for Pies 500g.(FROZEN) [Michail Arabatzis S.A. Industrial And Commercial Food Company​, Greece][]  _  Order: 000510-SHF [115170]",12/5/2024,,Shufersal,,,order_115170.PDF,24/4/2024,8,18,3/4/2024,16/4/2024,,23760,"000366 - Filo Sheets for Pies 500g.(FROZEN) [Michail Arabatzis S.A. Industrial And Commercial Food Company​, Greece][]",,10,24/2/2024,,,,50,7296073496113,1980,12/5/2024 (Shipping Not Started),"By Success Management on 12 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,,-407,,,"By Success Management on 12 Feb, 2025 at 9:33 AM",,,,,,Order: 000510-SHF [115170],#1838,,,20,Shipping Not Started,12/5/2024
"30  _   000367 - Fillas Dough 500g [Michail Arabatzis S.A. Industrial And Commercial Food Company​, Greece][]  _  Order: 000510-SHF [115170]",12/5/2024,,Shufersal,,,order_115170.PDF,24/4/2024,8,18,3/4/2024,16/4/2024,,12880,"000367 - Fillas Dough 500g [Michail Arabatzis S.A. Industrial And Commercial Food Company​, Greece][]",,10,24/2/2024,,,,50,7296073630005,805,12/5/2024 (Shipping Not Started),"By Success Management on 12 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,,-407,,,"By Success Management on 12 Feb, 2025 at 9:45 AM",,,,,,Order: 000510-SHF [115170],#1839,,,30,Shipping Not Started,12/5/2024
"10  _   000288 - Poyraz Extra Virgin Olive Oil, Shufersal [Poyraz, Turkey][Shufersal]  _  Order: 000514-SHF [114719]",19/9/2023,,Shufersal,"Poyraz, Turkey",,הזמנת רכש 0000114749.PDF,1/9/2023,8,18,11/8/2023,24/8/2023,0.000,100800,"000288 - Poyraz Extra Virgin Olive Oil, Shufersal [Poyraz, Turkey][Shufersal]","EXTRA VIRGIN OLIVE OIL 750 & 500 ML, Shufersal- Poyraz, Turkey",10,3/7/2023,5.860,12,,50,7296073675020,8400,19/9/2023 (Supplied to Buyer),"By SmartSuite Automation on 23 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-643,,,"By Success Management on 23 Feb, 2025 at 1:17 PM",,,,,,Order: 000514-SHF [114719],#1843,Izmir,0.000,10,Supplied to Buyer,19/9/2023
10  _   000425 - Poyraz Olive oil -500ML [][Shufersal]  _  Order: 000518-SHF [115184],2/6/2024,,Shufersal,"Poyraz, Turkey",,SHUFERSAL PROFORMA INVOICE 500 ML_01.pdf | order_115184.PDF,15/5/2024,8,18,24/4/2024,7/5/2024,0.000,144000,000425 - Poyraz Olive oil -500ML [][Shufersal],"EXTRA VIRGIN OLIVE OIL 750 & 500 ML, Shufersal- Poyraz, Turkey",10,16/3/2024,4.720,12,,50,7296073677154,12000,2/6/2024 (Supplied to Buyer),"By Success Management on 24 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-386,,,"By Success Management on 23 Feb, 2025 at 9:55 PM",,,,,,Order: 000518-SHF [115184],#1845,Izmir,0.000,10,Supplied to Buyer,2/6/2024
20  _   000425 - Poyraz Olive oil -500ML [][Shufersal]  _  Order: 000518-SHF [115184],30/6/2024,,Shufersal,"Poyraz, Turkey",,SHUFERSAL PROFORMA INVOICE 500 ML_01.pdf | order_115184.PDF,12/6/2024,8,18,22/5/2024,4/6/2024,0.000,144000,000425 - Poyraz Olive oil -500ML [][Shufersal],"EXTRA VIRGIN OLIVE OIL 750 & 500 ML, Shufersal- Poyraz, Turkey",10,13/4/2024,4.720,12,,50,7296073677154,12000,30/6/2024 (Shipping Not Started),"By Success Management on 24 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,,-358,,,"By Success Management on 23 Feb, 2025 at 9:56 PM",,,,,,Order: 000518-SHF [115184],#1846,Izmir,0.000,20,Shipping Not Started,30/6/2024
"10  _   000288 - Poyraz Extra Virgin Olive Oil, Shufersal [Poyraz, Turkey][Shufersal]  _  Order: 000517-SHF [115104 ]",15/10/2024,,Shufersal,,,115104.pdf | order_115104.PDF,27/9/2024,8,18,6/9/2024,19/9/2024,0.000,30240,"000288 - Poyraz Extra Virgin Olive Oil, Shufersal [Poyraz, Turkey][Shufersal]","EXTRA VIRGIN OLIVE OIL 750 & 500 ML, Shufersal- Poyraz, Turkey",10,29/7/2024,5.860,12,,50,7296073675020,2520,15/10/2024 (Shipping Not Started),"By Success Management on 24 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,,-251,,,"By Success Management on 24 Feb, 2025 at 12:40 PM",,,,,,Order: 000517-SHF [115104 ],#1849,Izmir,0.000,10,Shipping Not Started,15/10/2024
"20  _   000288 - Poyraz Extra Virgin Olive Oil, Shufersal [Poyraz, Turkey][Shufersal]  _  Order: 000517-SHF [115104 ]",1/11/2024,,Shufersal,,,115104.pdf | order_115104.PDF,14/10/2024,8,18,23/9/2024,6/10/2024,0.000,30240,"000288 - Poyraz Extra Virgin Olive Oil, Shufersal [Poyraz, Turkey][Shufersal]","EXTRA VIRGIN OLIVE OIL 750 & 500 ML, Shufersal- Poyraz, Turkey",10,15/8/2024,5.860,12,,50,7296073675020,2520,1/11/2024 (Shipping Not Started),"By Success Management on 24 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,,-234,,,"By Success Management on 24 Feb, 2025 at 12:41 PM",,,,,,Order: 000517-SHF [115104 ],#1850,Izmir,0.000,20,Shipping Not Started,1/11/2024
"10  _   000366 - Filo Sheets for Pies 500g.(FROZEN) [Michail Arabatzis S.A. Industrial And Commercial Food Company​, Greece][]  _  Order: 000527-SHF [115503]",5/1/2025,,Shufersal,,,,18/12/2024,8,18,27/11/2024,10/12/2024,0.000,34848,"000366 - Filo Sheets for Pies 500g.(FROZEN) [Michail Arabatzis S.A. Industrial And Commercial Food Company​, Greece][]",,10,19/10/2024,,,12,50,7296073496113,2904,5/1/2025 (Shipping Not Started),"By Success Management on 2 Mar, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,2904,-169,,,"By Success Management on 2 Mar, 2025 at 10:49 AM",,,,,,Order: 000527-SHF [115503],#1857,,0.000,10,Shipping Not Started,5/1/2025
"20  _   000365 - Puff pastry - rolled 1 kg [Michail Arabatzis S.A. Industrial And Commercial Food Company​, Greece][]  _  Order: 000527-SHF [115503]",5/1/2025,,Shufersal,,,,18/12/2024,8,18,27/11/2024,10/12/2024,0.000,19440,"000365 - Puff pastry - rolled 1 kg [Michail Arabatzis S.A. Industrial And Commercial Food Company​, Greece][]",,10,19/10/2024,,,9,50,7296073528562,2160,5/1/2025 (Shipping Not Started),"By Success Management on 2 Mar, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,2160,-169,,,"By Success Management on 2 Mar, 2025 at 10:53 AM",,,,,,Order: 000527-SHF [115503],#1858,,0.000,20,Shipping Not Started,5/1/2025
"30  _   000367 - Fillas Dough 500g [Michail Arabatzis S.A. Industrial And Commercial Food Company​, Greece][]  _  Order: 000527-SHF [115503]",5/1/2025,,Shufersal,,,,18/12/2024,8,18,27/11/2024,10/12/2024,0.000,40480,"000367 - Fillas Dough 500g [Michail Arabatzis S.A. Industrial And Commercial Food Company​, Greece][]",,10,19/10/2024,,,16,50,7296073630005,2530,5/1/2025 (Shipping Not Started),"By Success Management on 2 Mar, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,2530,-169,,,"By Success Management on 2 Mar, 2025 at 11:02 AM",,,,,,Order: 000527-SHF [115503],#1859,,0.000,30,Shipping Not Started,5/1/2025
"30  _   000026 - penne gluten free 400 gr [Pastificio Mennucci S.P.A, Italy][Shufersal]  _  Order: 000528-SHF [115710]",22/6/2025,,Shufersal,"Pastificio Mennucci S.P.A, Italy",,order_115710.PDF,4/6/2025,,,14/5/2025,27/5/2025,,,"000026 - penne gluten free 400 gr [Pastificio Mennucci S.P.A, Italy][Shufersal]","Pasta - gluten-free 400 gr, Shufersal- Pastificio Mennucci S.P.A, Italy",,5/4/2025,,,,,7296073630913,,22/6/2025 (Shipping Not Started),"By Success Management on 3 Mar, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,,,,,"By Success Management on 3 Mar, 2025 at 11:13 AM",,,,,,Order: 000528-SHF [115710],#1860,,,,Shipping Not Started,22/6/2025
"10  _   000027 - Gluten free spaghetti [Pastificio Mennucci S.P.A, Italy][]  _  Order: 000528-SHF [115710]",22/6/2025,,Shufersal,"Pastificio Mennucci S.P.A, Italy",,order_115710.PDF,4/6/2025,,,14/5/2025,27/5/2025,,,"000027 - Gluten free spaghetti [Pastificio Mennucci S.P.A, Italy][]",,,5/4/2025,,,,,7296073630890,,22/6/2025 (Shipping Not Started),"By Success Management on 3 Mar, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,,,,,"By Success Management on 3 Mar, 2025 at 11:16 AM",,,,,,Order: 000528-SHF [115710],#1861,,,,Shipping Not Started,22/6/2025
"20  _   000028 - Gluten free fusilli [Pastificio Mennucci S.P.A, Italy][]  _  Order: 000528-SHF [115710]",22/6/2025,,Shufersal,"Pastificio Mennucci S.P.A, Italy",,order_115710.PDF,4/6/2025,,,14/5/2025,27/5/2025,,,"000028 - Gluten free fusilli [Pastificio Mennucci S.P.A, Italy][]",,,5/4/2025,,,,,7296073630906,,22/6/2025 (Shipping Not Started),"By Success Management on 3 Mar, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,,,,,"By Success Management on 3 Mar, 2025 at 11:20 AM",,,,,,Order: 000528-SHF [115710],#1862,,,,Shipping Not Started,22/6/2025
"40  _   000027 - Gluten free spaghetti [Pastificio Mennucci S.P.A, Italy][]  _  Order: 000528-SHF [115710]",17/8/2025,,Shufersal,"Pastificio Mennucci S.P.A, Italy",,order_115710.PDF,30/7/2025,8,18,9/7/2025,22/7/2025,16340.4,18360,"000027 - Gluten free spaghetti [Pastificio Mennucci S.P.A, Italy][]",,10,31/5/2025,0.890,12,12,50,7296073630890,1530,17/8/2025 (Shipping Not Started),"By Success Management on 3 Mar, 2025",Requested Date in 55 days,Shipping Record is Missing❗,No Delay,Success Management,0,1530,55,,,"By Success Management on 3 Mar, 2025 at 11:24 AM",,,,,,Order: 000528-SHF [115710],#1863,,10.68,40,Shipping Not Started,17/8/2025
"50  _   000028 - Gluten free fusilli [Pastificio Mennucci S.P.A, Italy][]  _  Order: 000528-SHF [115710]",17/8/2025,,Shufersal,"Pastificio Mennucci S.P.A, Italy",,order_115710.PDF,30/7/2025,8,18,9/7/2025,22/7/2025,14610.24,16416,"000028 - Gluten free fusilli [Pastificio Mennucci S.P.A, Italy][]",,10,31/5/2025,0.890,12,12,50,7296073630906,1368,17/8/2025 (Shipping Not Started),"By Success Management on 3 Mar, 2025",Requested Date in 55 days,Shipping Record is Missing❗,No Delay,Success Management,0,1368,55,,,"By Success Management on 3 Mar, 2025 at 11:25 AM",,,,,,Order: 000528-SHF [115710],#1864,,10.68,50,Shipping Not Started,17/8/2025
"60  _   000026 - penne gluten free 400 gr [Pastificio Mennucci S.P.A, Italy][Shufersal]  _  Order: 000528-SHF [115710]",17/8/2025,,Shufersal,"Pastificio Mennucci S.P.A, Italy",,order_115710.PDF,30/7/2025,8,18,9/7/2025,22/7/2025,10765.44,12096,"000026 - penne gluten free 400 gr [Pastificio Mennucci S.P.A, Italy][Shufersal]","Pasta - gluten-free 400 gr, Shufersal- Pastificio Mennucci S.P.A, Italy",10,31/5/2025,0.890,12,12,50,7296073630913,1008,17/8/2025 (Shipping Not Started),"By Success Management on 3 Mar, 2025",Requested Date in 55 days,Shipping Record is Missing❗,No Delay,Success Management,0,1008,55,,,"By Success Management on 3 Mar, 2025 at 11:25 AM",,,,,,Order: 000528-SHF [115710],#1865,,10.68,60,Shipping Not Started,17/8/2025
"40  _   000018 - CHOCOLATE CREAM FILLED COOKIES 150 GR
 [Vicenzi, Italy][Shufersal]  _  Order: 000352-SHF [115233]",2/6/2024,,Shufersal,"Vicenzi, Italy",,order_115233.PDF,15/5/2024,8,18,24/4/2024,7/5/2024,,,"000018 - CHOCOLATE CREAM FILLED COOKIES 150 GR
 [Vicenzi, Italy][Shufersal]","Cookies from Vicenzi, Shufersal- Vicenzi, Italy",10,16/3/2024,,12,,50,7296073161981,,2/6/2024 (Shipping Not Started),"By Success Management on 24 Mar, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,,-386,,,"By Success Management on 24 Mar, 2025 at 9:20 AM",,,,,,Order: 000352-SHF [115233],#1872,,,40,Shipping Not Started,2/6/2024
"50  _   000021 - Gluten free cookies lemon filled [Vicenzi, Italy][Shufersal]  _  Order: 000211-SHF [115407]",27/10/2024,,Shufersal,"Vicenzi, Italy",,order_115407.PDF | order num. 115407.pdf,9/10/2024,8,18,18/9/2024,1/10/2024,0.000,2400,"000021 - Gluten free cookies lemon filled [Vicenzi, Italy][Shufersal]","Cookies from Vicenzi, Shufersal- Vicenzi, Italy",10,10/8/2024,1.220,12,,50,7296073426608,200,27/10/2024 (Supplied to Buyer),"By Success Management on 19 Jun, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-239,,,"By Success Management on 3 Apr, 2025 at 11:53 AM",,,,,,Order: 000211-SHF [115407],#1873,,0.000,50,Supplied to Buyer,15/3/2025
"10  _   000297 - chickpeas ,No Uniqe nutritional attributes,380 [La Doria, Italy][Shufersal]  _  Order: 000536-SHF [115797]",15/6/2025,,Shufersal,"La Doria, Italy",,order_115797 (1).PDF,28/5/2025,,,7/5/2025,20/5/2025,,,"000297 - chickpeas ,No Uniqe nutritional attributes,380 [La Doria, Italy][Shufersal]",,,29/3/2025,,,,,7296073497189,,15/6/2025 (Shipping Not Started),"By Success Management on 9 Apr, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,,,,,"By Success Management on 9 Apr, 2025 at 11:55 AM",,,,,,Order: 000536-SHF [115797],#1875,,,,Shipping Not Started,
